"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"si:dkey-262g12.3_1",49.019360387893,2.13702954894814,0.398405518541409,5.36395569210977,8.1418883879762e-08,0.000141052180086166
"trmt2a_1",97.5138046422885,0.954072245233658,0.250018160553392,3.81601177739213,0.000135626033500734,0.0302113345231072
"nav2a_1",217.014954203986,-0.85007854590195,0.225835913701495,-3.76414243407524,0.000167121611668615,0.0342690130883525
"gpr37l1b_1",740.052857997796,-0.618506648052441,0.155307561272109,-3.98246320389242,6.82046869615194e-05,0.0198956615195837
"magixa_1",186.479526488544,-1.12523514445009,0.253235817017308,-4.44342809679715,8.85367536930833e-06,0.00521951830756255
"crfb1_1",71.4500677043702,-1.13947360330124,0.287657878910764,-3.96121117076973,7.45705461276951e-05,0.0203880196043329
"slc38a3a_1",88.7066431930088,-1.16190555662557,0.281773463001329,-4.12354500757259,3.73085518345601e-05,0.0136245905953359
"egr1_1",1610.08686137721,1.0596507240932,0.204307303041512,5.18655333567736,2.14221692355511e-07,0.000288663730449051
"si:ch211-216l23.2_1",591.783374430583,0.504287463366787,0.13873191148652,3.63497812409071,0.000278004224625201,0.0496300268408821
"cacnb3a_1",86.7363388214577,-1.19880979050723,0.296720354658546,-4.04020071992286,5.34054753499738e-05,0.0167915715412876
"LOC103909675_1",51.5308097172815,1.47915396289454,0.376721335960939,3.92638754882709,8.62311782753368e-05,0.0219831240292463
