"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"psd3l",1176.02094136716,-5.6552985569128,1.45970485633704,-3.87427535940663,0.000106942438872686,0.0226503735446799
"csgalnact1a",40.4844141863836,-3.09065584601821,0.941852236544754,-3.28146573963288,0.00103269069248377,0.0432358767159399
"ptbp3",51.1249334100307,-3.4141137609874,1.02640693649252,-3.32627697612242,0.00088014422250814,0.0399922002750831
"slc12a2",328.046268522279,-4.16998527760934,1.22683353437756,-3.39898214448874,0.000676371318568139,0.0368009684110322
"prkab1a",244.69462684441,-4.87207509221348,1.28684702163318,-3.78605615920854,0.000153057098068706,0.0226503735446799
"dpysl2b",424.254643032913,-5.04863753025915,1.44003470132463,-3.50591379889326,0.000455042565402799,0.0312164491864008
"atp6v1b2",718.768331986493,-5.65443549952573,1.53079163123969,-3.69379828327554,0.000220929080547682,0.0242066196126322
"dlg2",446.847155961459,-3.9283209679143,1.18611335549364,-3.31192710184045,0.000926556864240516,0.0413933834245203
"dclk1a",492.842832509943,-4.57113658953819,1.39865179274828,-3.2682449007241,0.00108216682366106,0.0439957769966833
"nf1b",144.2986230187,-3.57307203977325,1.01496169704231,-3.52040086851111,0.000430895028468168,0.031106996704695
"zgc:86599",849.784905952196,-3.609025006111,1.04148174678697,-3.46527917291401,0.000529681324853793,0.0336797880833309
"adrbk2",116.266786022201,-3.28992748408129,0.993816744830276,-3.31039651041817,0.000931638955575407,0.0413933834245203
"elmo2",808.94069341463,-6.09511911297825,1.69064260527626,-3.6052085129975,0.00031190239882179,0.02723162624641
"znf740a",129.35557246657,-2.0054898117163,0.580661163080923,-3.4538039380409,0.000552739063421439,0.0341114180606062
"zgc:172302",61.1673984920017,-2.93162703278251,0.822472723325134,-3.56440639262829,0.00036468056537684,0.0294971207042241
"mast3b",271.738033995347,-2.60264375726205,0.815081696890695,-3.19310784083411,0.00140750371655243,0.0497586382540468
"stx10",27.4989252221119,-3.06283511378401,0.905877449371741,-3.38107005082,0.000722041327507485,0.0372314535282386
"itpr1b",505.079216443467,-5.11177043368456,1.30412044108457,-3.91970731586214,8.8656569805578e-05,0.0216847864471924
"p3h1",54.1253161976879,1.39516511857783,0.427715922376353,3.26189661312213,0.00110669498088671,0.0444086513239448
"camta1b",615.329104608641,-6.0351858084551,1.7016124748165,-3.54674515953223,0.000390021668197352,0.0299930256348827
"rac3b",440.336868186714,-6.78024714983887,1.5351855687693,-4.41656519431351,1.00281664698463e-05,0.00979642202557005
"arhgap27",49.6401262392326,-3.42668614195083,0.974796766374628,-3.51528263136842,0.000439286208226265,0.0311289358919396
"tbc1d12b",45.5709099456539,-4.54136896952896,1.01539564206198,-4.47251177906056,7.73061405123613e-06,0.00979642202557005
"si:ch73-51i5.2",374.429984229868,-4.06913186298369,1.27432089433122,-3.19317675876234,0.00140716782061386,0.0497586382540468
"arid5b",126.925260521057,-3.9793299079939,1.22218945837443,-3.25590265954889,0.00113032495820459,0.0449284049671887
"atad1b",47.4185515836405,-3.02689904363303,0.828571584180488,-3.65315333210085,0.000259039438782921,0.0258881374759818
"trrap",155.228323722782,-2.92898792528721,0.865341670245807,-3.38477624041289,0.000712362994425892,0.0372314535282386
"josd1",62.4935532514166,-2.5208950975917,0.763187641828295,-3.30311310014486,0.00095617814506439,0.0418290755640901
"sncgb",4665.90305936418,-9.07239750663901,2.43774220138428,-3.72163943401694,0.000197933520089644,0.0237710531558079
"bmpr1ab",46.2261190415075,-2.16043341732356,0.655110806690271,-3.29781373663858,0.000974407493279562,0.0420492216862457
"cbx1b",221.143842513518,-4.20700805396433,1.2744151282423,-3.30112846334987,0.000962967803563985,0.0418290755640901
"LOC110438942",51.5100183670837,-1.84177660346223,0.543389431861041,-3.38942293587561,0.000700398926100058,0.0370563801689034
"aatkb",336.561365225446,-4.65327643712696,1.32282369775017,-3.51768451460399,0.000435329583143858,0.0311289358919396
"kif5bb",85.3122725055015,-4.96743341525096,1.20619692182489,-4.11826072954619,3.81742649478352e-05,0.0162749494878102
"wbp2",536.739836987755,-4.74861707924124,1.30323938516022,-3.64370286327516,0.000268743653502131,0.0264447178532128
"ryr2a",627.942327554735,-6.10263089136234,1.74288292373818,-3.50145773318684,0.000462720361427004,0.0312164491864008
"wdr11",79.1766411487814,-3.60101634396621,1.07594918937074,-3.34682750778616,0.000817420570708599,0.0388071867853834
"si:dkey-33c12.3",1542.38271053226,-7.56657551263743,1.92358509733547,-3.93357981568821,8.36900311832867e-05,0.0216847864471924
"cep170aa",185.948463249098,-4.07878200893049,1.04262756094321,-3.91202205055909,9.15265524758138e-05,0.0216847864471924
"zbtb18",450.211335629032,-7.27510093619298,1.68512079902756,-4.31725781344059,1.57979596606395e-05,0.0105364270452036
"gng2",277.05050638321,-3.8696805167924,1.08523197146554,-3.56576346674218,0.000362798479741742,0.0294971207042241
"si:ch211-194c3.5",554.910628866347,-6.55084756668035,1.69573381862706,-3.86313435205545,0.0001119414003413,0.0226503735446799
"klc1a",550.463789195318,-5.79013849957011,1.57413757702785,-3.678292535588,0.000234800567140208,0.0243451943741549
"si:ch211-150i13.1",167.913252992323,-4.41157817683553,1.3242640990038,-3.33134318158607,0.000864279807601698,0.0398574887989213
"rufy2",300.305389777804,-3.7109757887447,1.07284671627395,-3.4589990652468,0.000542186786309074,0.0337751760551971
"rims1a",695.314423430508,-4.01056785415928,1.18716122801285,-3.37828406076944,0.000729396928775931,0.0372314535282386
"tacc2",941.726814541262,-5.24917335749762,1.51673011566527,-3.46084863963767,0.000538475477803272,0.0336797880833309
"si:dkey-15f17.8",56.6547699420398,1.56875660420582,0.436305935799193,3.59554265823197,0.000323716075066533,0.02747851452584
"rtn1a",2921.4574489511,-6.37902092309139,1.81095459589383,-3.52246320120627,0.000427556394014863,0.031106996704695
"trim9",572.619000117068,-6.80034523834014,1.71487187257169,-3.96551214531385,7.32385228044905e-05,0.0213483384680485
"syne2b",179.268893629086,-1.84849626106805,0.506083056270616,-3.65255512541721,0.000259643834063027,0.0258881374759818
"march5",53.6760278228209,-3.58961075602938,1.0567836073642,-3.3967320566057,0.000681957070109091,0.0368009684110322
"lyst",48.7478996304243,-3.6125466491463,1.01581497921609,-3.55630377879849,0.000376109158715179,0.0296364804746779
"fam199x",27.2705946153406,-3.35016825334126,1.0079151836776,-3.32385929649103,0.000887809767185594,0.0402222084846048
"kif3a",324.655950260641,-4.66365518619642,1.28611337570915,-3.62616179434798,0.000287665154617636,0.0266754202135415
"klhl3",87.2194176961087,-3.81003157905006,1.18541331878202,-3.21409547090695,0.00130856156414743,0.0487967072026479
"fat2",646.490756620906,-5.09884646134868,1.44484767917124,-3.52898546667104,0.000417156039149823,0.0308356155446202
"fgf13a",341.429123926881,-5.10098323929506,1.51817514112588,-3.35994385701254,0.000779583130954018,0.0379885169191001
"zdhhc9",282.945571606316,-2.07519148448332,0.623388456816943,-3.32888981467408,0.000871928921739206,0.0399716021126083
"scocb",364.949946270932,-4.03853678162205,1.19499662073053,-3.37953824434515,0.000726077047094239,0.0372314535282386
"exosc3",193.388070440754,2.19075765370656,0.670013324705392,3.26972251584675,0.00107653030312185,0.0439957769966833
"znf970",46.6720636742162,-2.45744598128747,0.679422419921372,-3.61696333419769,0.000298079508454275,0.0267734321285471
"dock10",98.4676048131288,-3.97633702974882,1.15202426431402,-3.4516087489846,0.000557255140640514,0.0341114180606062
"rcbtb2",24.7277853026059,-2.25629322641002,0.642071558514978,-3.51408374423018,0.000441273672104004,0.0311289358919396
"pcp4b",271.491824202541,-5.49635189120214,1.54910901402095,-3.54807301581412,0.000388060628121464,0.0299930256348827
"rab30",28.6973302021911,-3.82305351031626,1.14544355656601,-3.33761841725105,0.000844997066189727,0.0390849092082787
"synrg",220.151517845429,-1.1025148305196,0.345020825050185,-3.19550227253452,0.00139587683672203,0.0497586382540468
"flot2b",210.867736237442,-4.76040577359351,1.25347334181434,-3.79777185105753,0.000146002612584279,0.0226503735446799
"chp2",91.3689928878628,-2.70428752033175,0.713726503387939,-3.78896889424024,0.000151273851555164,0.0226503735446799
